Temperature (C),Humidity,Wind Speed (km/h)
17.36111111111111,0.54,17.3236
17.84444444444445,0.52,20.9622
16.25,0.58,21.155400000000004
14.63888888888889,0.77,11.1895
15.088888888888889,0.77,14.9086
16.11111111111111,0.72,11.6242
16.261111111111113,0.71,11.511500000000002
16.11111111111111,0.72,13.1537
16.06111111111111,0.72,8.5491
13.305555555555555,0.82,10.9158
11.322222222222225,0.85,9.8854
10.694444444444445,0.86,10.835300000000002
11.43888888888889,0.86,10.3684
9.949999999999998,0.86,16.325400000000002
3.338888888888888,0.87,16.6635
8.88888888888889,0.89,22.3146
8.838888888888887,0.89,14.989100000000002
8.294444444444444,0.84,17.8871
7.750000000000002,0.76,22.620500000000003
7.172222222222221,0.79,22.620500000000003
7.211111111111109,0.74,22.073100000000004
7.222222222222222,0.73,22.540000000000003
7.249999999999998,0.73,24.3432
7.788888888888891,0.76,23.7797
8.93888888888889,0.76,24.1983
11.161111111111111,0.66,24.0051
11.038888888888888,0.66,22.0087
11.161111111111111,0.65,20.769
11.161111111111111,0.65,15.8585
10.077777777777778,0.7,15.230600000000004
7.822222222222221,0.75,12.397
6.061111111111109,0.79,8.919400000000001
5.316666666666666,0.86,8.5652
3.838888888888887,0.89,7.985600000000001
3.861111111111113,0.89,3.5742000000000007
4.061111111111113,0.85,7.1323
3.405555555555557,0.85,10.8836
4.444444444444445,0.73,34.437900000000006
3.461111111111109,0.8,24.7457
3.3999999999999986,0.73,25.1482
3.3999999999999986,0.73,28.4165
3.299999999999999,0.77,25.599000000000004
2.2666666666666657,0.79,17.7744
2.755555555555556,0.7,22.2341
2.7333333333333343,0.72,23.425500000000003
3.844444444444445,0.7,33.826100000000004
6.0888888888888895,0.65,34.6311
7.122222222222222,0.56,42.5523
7.244444444444444,0.6,39.3323
7.799999999999999,0.58,36.047900000000006
7.844444444444444,0.52,36.933400000000006
7.777777777777778,0.53,30.123100000000004
7.266666666666666,0.55,24.230500000000003
7.138888888888889,0.56,19.642
5.022222222222222,0.65,15.9873
5.022222222222222,0.7,9.7405
4.944444444444444,0.72,9.66
3.888888888888889,0.82,8.8389
4.416666666666668,0.79,14.7637
4.022222222222223,0.85,16.6152
3.333333333333333,0.85,21.010500000000004
3.838888888888887,0.82,20.897800000000004
6.083333333333335,0.71,27.8691
3.2611111111111097,0.76,34.0354
2.705555555555554,0.76,31.3467
1.744444444444445,0.83,23.667
1.1333333333333329,0.78,20.5114
0.0944444444444453,0.82,9.8371
0.0722222222222236,0.85,11.253900000000002
2.2000000000000006,0.73,15.778000000000002
3.816666666666665,0.71,16.9694
3.938888888888891,0.66,16.4059
4.905555555555555,0.58,12.8639
4.927777777777776,0.61,21.5418
4.500000000000001,0.62,17.227
2.7500000000000018,0.77,16.985500000000002
2.7888888888888905,0.77,14.3451
3.927777777777778,0.66,20.897800000000004
3.883333333333335,0.71,23.345
3.905555555555556,0.76,23.312800000000003
4.922222222222222,0.72,23.570400000000003
5.044444444444443,0.76,9.9015
5.644444444444442,0.77,14.6027
6.805555555555555,0.74,25.2126
7.244444444444444,0.71,25.438
7.172222222222221,0.71,28.33600000000001
3.5999999999999983,0.77,18.6438
4.949999999999998,0.67,35.162400000000005
3.333333333333333,0.67,29.028300000000005
3.522222222222224,0.67,24.5203
2.216666666666668,0.72,10.980200000000002
2.194444444444446,0.72,4.2826
1.4944444444444431,0.77,11.0124
2.244444444444444,0.72,14.023100000000005
2.7777777777777777,0.76,13.9909
3.916666666666665,0.66,19.8674
4.005555555555556,0.64,17.404100000000003
5.116666666666667,0.6,21.5096
5.977777777777777,0.56,21.2037
6.133333333333333,0.55,24.9711
5.094444444444445,0.64,24.6491
3.3222222222222206,0.73,15.1984
2.3888888888888875,0.78,11.0124
2.294444444444446,0.72,12.7029
2.7833333333333323,0.72,16.9533
2.7111111111111126,0.77,13.1859
2.755555555555556,0.77,14.1036
2.2888888888888874,0.86,18.6921
2.244444444444444,0.85,11.3183
2.7777777777777777,0.79,17.581200000000003
0.1944444444444452,0.82,11.511500000000002
2.805555555555554,0.8,17.5973
2.7833333333333323,0.79,17.3719
1.7888888888888883,0.82,13.7011
1.25,0.77,15.826300000000002
0.1166666666666671,0.84,10.9158
1.072222222222222,0.8,8.500800000000002
3.7722222222222217,0.65,21.7672
3.9611111111111126,0.7,16.2127
4.827777777777777,0.72,20.463100000000004
6.0888888888888895,0.65,23.7797
6.066666666666667,0.61,22.218000000000004
5.088888888888887,0.66,24.1339
5.072222222222224,0.65,23.9568
4.027777777777778,0.64,17.7422
3.2333333333333334,0.7,14.2324
2.7999999999999994,0.7,9.4346
1.161111111111113,0.75,9.1287
1.1166666666666656,0.78,8.500800000000002
-0.0888888888888889,0.83,6.4722
-0.0444444444444434,0.82,6.6332
0.1500000000000017,0.83,6.262900000000001
-0.994444444444444,0.85,6.6654
-1.4555555555555562,0.87,6.5688
2.344444444444444,0.85,14.023100000000005
-0.4388888888888884,0.81,14.023100000000005
0.1166666666666671,0.82,14.0392
0.1388888888888889,0.83,14.2324
0.0277777777777761,0.82,19.8835
0.0722222222222236,0.82,19.931800000000003
0.0611111111111108,0.83,10.7387
1.0666666666666675,0.76,11.511500000000002
2.177777777777779,0.73,20.3504
2.694444444444445,0.72,19.8352
3.894444444444444,0.65,20.0445
4.955555555555557,0.61,15.4721
7.061111111111112,0.53,15.423800000000002
7.172222222222221,0.52,12.3326
7.083333333333333,0.52,7.728
5.055555555555556,0.66,8.2754
4.833333333333335,0.66,10.787
4.766666666666666,0.66,11.9945
4.772222222222224,0.63,9.6922
3.816666666666665,0.71,5.2969
3.816666666666665,0.71,6.7620000000000005
3.827777777777778,0.8,18.209100000000003
3.2833333333333314,0.82,13.3147
2.7333333333333343,0.85,11.0285
1.2444444444444456,0.9,8.9999
1.6444444444444448,0.89,17.0338
2.133333333333335,0.89,19.9962
2.472222222222224,0.87,16.9533
1.1388888888888873,0.85,20.4953
0.1222222222222216,0.92,16.1
0.2999999999999995,0.92,14.699300000000004
0.1166666666666671,0.99,14.699300000000004
1.1388888888888873,0.92,14.699300000000004
1.094444444444444,0.93,15.423800000000002
1.161111111111113,0.92,14.4739
2.177777777777779,0.86,15.8585
2.1388888888888897,0.87,15.0696
2.2000000000000006,0.85,17.4524
2.2222222222222223,0.92,17.693900000000003
2.1722222222222203,0.93,8.4042
2.2222222222222223,0.92,14.457800000000002
2.2222222222222223,0.92,12.8639
2.1722222222222203,0.92,14.4095
2.2222222222222223,0.85,14.312900000000004
1.6666666666666667,0.92,14.1036
1.6444444444444448,0.89,17.146500000000003
1.6444444444444448,0.89,14.1841
1.6444444444444448,0.85,14.1519
1.1388888888888873,0.89,5.3774
1.0888888888888897,0.89,14.296800000000005
1.0888888888888897,0.85,14.3612
1.0888888888888897,0.82,14.296800000000005
1.0888888888888897,0.85,12.783400000000002
1.0888888888888897,0.85,12.6063
0.6555555555555554,0.86,11.4149
1.0888888888888897,0.85,11.1412
1.1388888888888873,0.85,13.9587
2.105555555555555,0.81,15.906800000000002
2.177777777777779,0.79,11.125100000000002
2.177777777777779,0.8,11.0285
2.155555555555557,0.8,12.6385
2.2000000000000006,0.79,12.525800000000002
2.177777777777779,0.8,9.2414
1.2333333333333327,0.85,7.728
1.161111111111113,0.85,1.5456
1.161111111111113,0.85,3.22
1.1333333333333329,0.86,5.5384
1.0888888888888897,0.85,9.3702
0.994444444444444,0.85,3.1556
0.9222222222222204,0.86,8.8389
0.994444444444444,0.86,6.488300000000001
1.0388888888888874,0.89,10.9641
1.0611111111111091,0.84,13.846
1.0388888888888874,0.89,6.745900000000001
1.0388888888888874,0.89,11.2056
1.0166666666666655,0.9,13.9909
1.0388888888888874,0.85,12.8156
0.994444444444444,0.86,11.3988
1.0166666666666655,0.87,14.1841
1.0166666666666655,0.85,14.168000000000005
0.0222222222222217,0.92,14.4739
0.0999999999999998,0.92,17.5007
1.1111111111111112,0.85,21.847700000000003
1.183333333333335,0.85,20.5436
1.0833333333333348,0.87,20.897800000000004
1.183333333333335,0.84,15.906800000000002
1.183333333333335,0.84,14.2646
1.1444444444444457,0.86,11.0285
1.1111111111111112,0.85,9.5956
1.1111111111111112,0.85,15.649200000000002
1.1444444444444457,0.86,14.49
1.1111111111111112,0.85,15.922900000000002
0.5999999999999991,0.85,17.4524
1.1111111111111112,0.86,14.2807
1.1111111111111112,0.85,17.388
1.1111111111111112,0.82,14.2807
1.9277777777777767,0.9,7.550900000000001
0.6055555555555574,0.85,11.431
0.6055555555555574,0.85,17.2753
0.5500000000000012,0.84,19.1912
0.5555555555555556,0.83,17.227
0.0500000000000019,0.85,14.3451
0.0333333333333345,0.87,11.6081
0.0500000000000019,0.85,12.6868
1.0888888888888897,0.85,10.0142
0.994444444444444,0.87,8.7101
1.1388888888888873,0.85,7.824600000000001
1.1388888888888873,0.92,10.6743
1.988888888888888,0.87,9.2253
2.177777777777779,0.85,7.631400000000001
1.6722222222222212,0.89,3.5259
2.0388888888888896,0.87,5.184200000000001
2.177777777777779,0.86,4.781700000000001
2.177777777777779,0.86,4.6046000000000005
2.0388888888888896,0.93,7.808499999999999
2.177777777777779,0.92,4.9588
1.6944444444444429,0.92,3.059
1.6722222222222212,0.93,6.7620000000000005
1.6944444444444429,0.92,6.6332
1.6944444444444429,0.92,3.5581
3.011111111111112,0.91,8.2593
2.177777777777779,0.9,6.3434
2.2000000000000006,0.92,6.423900000000001
2.177777777777779,0.93,7.0035
2.716666666666667,0.89,6.6332
2.738888888888889,0.89,7.776300000000001
2.677777777777778,0.91,5.0232
2.738888888888889,0.96,0.6601
3.827777777777778,0.89,5.2647
3.8555555555555534,0.9,9.3219
4.405555555555555,0.82,10.948
4.888888888888888,0.82,8.3398
4.938888888888889,0.83,4.3631
4.9833333333333325,0.82,3.5742000000000007
4.961111111111111,0.82,1.8354
4.849999999999998,0.83,4.2182
3.9000000000000017,0.89,1.6422
3.827777777777778,0.92,3.22
3.777777777777776,0.9,2.1413
3.827777777777778,0.89,1.8193
3.827777777777778,0.89,3.5098000000000003
3.744444444444445,0.9,4.395300000000001
3.755555555555554,0.89,3.1878
2.755555555555556,0.86,6.4561
4.927777777777776,0.93,6.391700000000001
2.133333333333335,0.89,3.0751
1.6055555555555558,0.89,3.22
0.9722222222222222,0.93,6.0536
1.094444444444444,0.92,3.1878
1.072222222222222,0.92,3.5742000000000007
2.2222222222222223,0.92,4.6690000000000005
4.944444444444444,0.86,3.719100000000001
7.222222222222222,0.8,5.184200000000001
8.994444444444444,0.77,12.3487
12.127777777777776,0.67,9.7727
12.244444444444444,0.66,14.457800000000002
12.388888888888888,0.65,14.168000000000005
12.288888888888888,0.66,17.2109
12.244444444444444,0.66,15.826300000000002
11.244444444444447,0.7,9.7083
7.933333333333334,0.82,7.744099999999999
8.905555555555557,0.83,7.728
9.016666666666664,0.83,7.808499999999999
8.766666666666667,0.83,4.7656
8.81111111111111,0.84,3.4454
8.91111111111111,0.84,6.681500000000001
8.18888888888889,0.86,4.9105
3.250000000000001,0.92,2.9141000000000004
-0.4111111111111102,0.93,5.6028
3.199999999999999,0.89,1.5295
2.688888888888891,0.92,3.22
2.755555555555556,0.93,11.27
2.7111111111111126,0.96,0.0
2.7111111111111126,0.96,3.22
2.76111111111111,0.96,4.83
2.7833333333333323,0.96,7.840700000000001
2.922222222222221,0.95,7.840700000000001
2.9611111111111104,0.95,8.162700000000001
3.0388888888888883,0.98,8.4042
2.994444444444445,0.98,5.554500000000001
4.2944444444444425,0.86,9.6117
6.027777777777779,0.76,8.05
5.955555555555555,0.77,9.4507
3.877777777777776,0.89,9.9498
2.7333333333333343,0.96,13.9909
2.177777777777779,0.92,10.9158
1.2333333333333327,0.93,11.2217
0.1444444444444433,1.0,7.9373
0.0722222222222236,0.92,6.0536
0.5944444444444446,0.93,3.5903
0.0,0.96,5.8443000000000005
-0.0499999999999999,0.92,6.44
0.0111111111111128,0.96,9.160900000000002
-1.0444444444444438,0.92,5.9731000000000005
-0.0277777777777781,0.9,10.8836
-0.2277777777777778,0.87,13.0732
-0.1166666666666671,0.86,14.1197
-0.0722222222222216,0.83,11.0607
-0.2388888888888887,0.85,7.631400000000001
1.022222222222224,0.79,12.5741
2.116666666666668,0.74,15.7297
2.683333333333332,0.78,19.8513
4.827777777777777,0.71,15.8907
6.93888888888889,0.66,12.7673
6.705555555555556,0.68,13.6528
7.466666666666665,0.69,14.2163
6.93888888888889,0.72,15.504300000000002
3.75,0.89,8.0017
2.716666666666667,0.89,3.5742000000000007
1.1166666666666656,0.86,7.792400000000001
-0.7111111111111117,0.93,7.647500000000001
-0.944444444444444,0.92,4.3631
-0.994444444444444,0.96,8.9677
-0.4166666666666667,0.96,6.601
0.0500000000000019,0.96,11.0768
0.0500000000000019,0.96,11.0768
2.7500000000000018,0.88,13.218100000000002
0.0944444444444453,0.95,6.617100000000001
-0.4333333333333339,0.95,3.6708
-0.2722222222222213,0.96,10.6743
0.1222222222222216,0.99,8.0983
1.1166666666666656,0.92,8.2593
1.183333333333335,0.93,9.5151
2.177777777777779,0.86,11.27
3.916666666666665,0.82,9.7405
5.955555555555555,0.78,9.5956
8.866666666666667,0.67,11.4149
10.072222222222225,0.62,12.8639
10.133333333333336,0.66,11.511500000000002
11.22777777777778,0.61,8.355900000000002
11.183333333333334,0.66,11.2217
9.061111111111112,0.72,12.042800000000002
6.183333333333335,0.86,4.9910000000000005
6.116666666666665,0.86,5.1681
6.883333333333334,0.81,11.8657
5.022222222222222,0.86,9.7244
4.949999999999998,0.86,6.6493
4.855555555555557,0.87,11.3022
3.822222222222224,0.89,13.9104
2.805555555555554,0.89,14.007
4.13888888888889,0.81,10.2235
2.7333333333333343,0.83,11.0124
1.161111111111113,0.86,3.719100000000001
2.2000000000000006,0.83,10.9158
2.155555555555557,0.8,3.5420000000000007
1.161111111111113,0.85,9.6439
2.6055555555555543,0.84,11.4471
4.772222222222224,0.77,13.846
5.005555555555555,0.82,11.0768
7.161111111111111,0.75,13.3952
8.961111111111112,0.71,11.2217
10.094444444444443,0.66,11.0446
12.227777777777776,0.61,11.125100000000002
12.266666666666666,0.61,14.3612
11.155555555555557,0.66,11.3505
10.261111111111113,0.72,9.6922
8.91111111111111,0.77,9.7888
7.733333333333334,0.77,10.706500000000002
7.627777777777775,0.8,10.706500000000002
7.611111111111112,0.73,15.005200000000002
6.594444444444443,0.77,10.948
6.966666666666666,0.72,13.0732
4.027777777777778,0.8,6.4722
5.027777777777776,0.77,14.023100000000005
2.077777777777779,0.94,8.162700000000001
3.894444444444444,0.83,10.948
2.294444444444446,0.85,6.2468
2.7500000000000018,0.86,9.7244
2.244444444444444,0.86,11.0768
2.2222222222222223,0.85,7.969500000000001
2.1222222222222222,0.92,9.9176
2.805555555555554,0.89,5.0071
6.138888888888888,0.79,7.9373
8.766666666666667,0.73,2.1413
11.205555555555556,0.66,7.760200000000001
12.244444444444444,0.66,4.6207
12.31111111111111,0.63,7.921200000000001
12.36111111111111,0.66,4.6046000000000005
12.288888888888888,0.72,0.2737
11.06111111111111,0.72,2.2057
7.933333333333334,0.83,0.1288
6.288888888888889,0.93,7.2611
6.338888888888887,0.93,1.2880000000000005
6.205555555555557,0.93,3.22
5.627777777777779,0.89,5.313
4.955555555555557,0.93,6.44
3.911111111111111,0.96,1.5295
1.8222222222222229,0.92,11.27
4.144444444444445,0.94,3.815700000000001
2.244444444444444,0.96,0.0
2.805555555555554,0.92,2.9302
2.411111111111113,0.96,2.9141000000000004
2.361111111111111,0.96,1.5295
3.9833333333333343,0.92,8.9838
3.8555555555555534,0.93,5.1037
3.9833333333333343,0.92,7.647500000000001
5.072222222222224,0.87,11.0768
6.138888888888888,0.88,8.903300000000002
7.755555555555556,0.84,12.236
7.822222222222221,0.89,3.0107000000000004
9.044444444444444,0.92,7.985600000000001
9.883333333333333,0.84,12.654600000000002
9.883333333333333,0.83,14.329
8.900000000000002,0.85,12.88
7.755555555555556,0.83,10.706500000000002
7.200000000000001,0.86,4.9749
7.233333333333336,0.87,10.1913
7.15,0.8,4.7495
6.600000000000001,0.82,11.0929
6.122222222222224,0.87,10.2235
5.5777777777777775,0.93,11.2217
5.050000000000002,0.89,14.2002
5.083333333333332,0.9,16.4703
5.0,0.89,11.0768
4.977777777777778,0.89,11.0607
5.0,0.9,10.8192
4.977777777777778,0.83,11.3988
4.977777777777778,0.83,20.3826
4.916666666666668,0.84,20.286
3.938888888888891,0.89,17.7905
3.916666666666665,0.89,23.457700000000003
3.944444444444445,0.9,26.065900000000003
3.866666666666667,0.89,21.7994
4.933333333333335,0.77,21.9765
3.994444444444443,0.78,25.1321
3.938888888888891,0.76,17.5329
3.938888888888891,0.82,16.2127
2.5277777777777763,0.8,21.4291
2.2666666666666657,0.72,17.3236
1.183333333333335,0.78,15.922900000000002
1.2333333333333327,0.8,11.640300000000002
0.0277777777777761,0.85,12.783400000000002
0.5999999999999991,0.82,17.693900000000003
0.68888888888889,0.85,24.1661
0.4888888888888903,0.79,16.905
0.0500000000000019,0.78,17.581200000000003
-0.3277777777777777,0.77,19.9479
-0.4833333333333339,0.85,14.1519
-0.0444444444444434,0.83,17.227
0.127777777777776,0.86,14.7798
1.0888888888888897,0.79,21.7189
1.0888888888888897,0.85,21.9765
1.0166666666666655,0.81,23.8924
1.0388888888888874,0.78,29.5274
2.1499999999999986,0.7,24.955
2.738888888888889,0.7,30.606100000000005
2.755555555555556,0.62,35.903000000000006
3.838888888888887,0.58,36.0318
3.938888888888891,0.62,33.5041
2.8888888888888906,0.61,25.309200000000004
2.866666666666665,0.58,25.293100000000003
2.4055555555555546,0.59,15.520400000000002
2.2222222222222223,0.6,20.6885
1.1555555555555546,0.69,20.2055
0.3055555555555539,0.74,15.649200000000002
0.1166666666666671,0.75,12.9766
0.0722222222222236,0.72,14.1841
0.1111111111111126,0.73,11.4149
-0.4888888888888883,0.75,14.7959
-0.4888888888888883,0.75,17.4524
-3.2444444444444445,0.86,12.6224
-0.5333333333333338,0.75,20.7368
-0.5333333333333338,0.72,20.5436
-1.427777777777778,0.78,15.005200000000002
-2.127777777777777,0.81,16.1161
-2.666666666666667,0.78,14.6349
-2.166666666666666,0.81,14.570500000000004
-1.161111111111111,0.75,12.654600000000002
-0.0277777777777781,0.69,17.661700000000003
2.0388888888888896,0.65,16.3576
2.244444444444444,0.61,14.0875
2.872222222222223,0.57,12.3004
3.894444444444444,0.48,7.969500000000001
3.911111111111111,0.48,3.9928
3.838888888888887,0.45,2.6887
1.3944444444444433,0.57,7.0518
-0.0499999999999999,0.69,0.1449
-1.2055555555555566,0.75,7.502600000000001
-2.1333333333333333,0.81,9.7888
-2.338888888888889,0.82,4.7012
-3.427777777777779,0.85,3.0429
-3.85,0.88,3.6547
-4.005555555555556,0.88,1.5295
-4.4944444444444445,0.88,6.0375000000000005
-2.361111111111111,0.82,6.118
-4.566666666666666,0.88,6.295100000000001
-5.094444444444445,0.85,6.230700000000001
-5.1,0.89,6.1341
-5.094444444444445,0.85,10.577700000000002
-6.161111111111111,0.92,7.567000000000001
-5.266666666666668,0.86,7.985600000000001
-3.0333333333333337,0.79,7.679699999999999
-2.105555555555555,0.76,13.8621
-0.1555555555555562,0.73,4.5724
2.127777777777777,0.61,5.0071
2.194444444444446,0.6,10.8836
2.7888888888888905,0.57,11.753
2.7777777777777777,0.53,10.996300000000002
2.2666666666666657,0.64,12.3648
1.1111111111111112,0.64,7.985600000000001
-0.1388888888888889,0.76,9.5151
-1.2055555555555566,0.81,9.66
-1.2277777777777783,0.77,9.2736
-1.2944444444444434,0.76,12.2038
-2.366666666666668,0.82,10.5938
-1.7944444444444447,0.77,10.3845
-2.344444444444444,0.79,3.0751
7.5166666666666675,0.86,6.021400000000001
8.344444444444447,0.93,5.6511
5.044444444444443,0.93,3.3488
4.05,0.92,6.1341
4.694444444444446,0.93,3.864
2.922222222222221,1.0,3.2039
2.922222222222221,1.0,3.1878
3.011111111111112,0.99,0.6440000000000001
5.122222222222222,1.0,0.0
7.322222222222223,0.99,7.8729
10.577777777777776,0.83,12.042800000000002
12.17777777777778,0.73,10.9319
12.82777777777778,0.72,9.982
13.655555555555557,0.66,14.2324
13.794444444444444,0.6,14.168000000000005
12.77777777777778,0.64,11.4149
11.166666666666666,0.72,8.5974
8.93888888888889,0.77,5.119800000000001
7.399999999999999,0.86,9.7083
7.494444444444446,0.87,9.5312
6.288888888888889,0.93,8.1949
5.755555555555556,0.93,6.5849
6.977777777777779,0.93,6.7781
7.372222222222224,0.96,6.7620000000000005
-2.855555555555556,0.82,3.4454
-1.911111111111112,0.9,8.6779
-1.3277777777777782,0.79,3.22
-0.7222222222222227,0.73,5.8604
-1.122222222222222,0.82,3.1878
-1.2555555555555564,0.88,1.6261
-1.2555555555555564,0.88,3.3649
-1.122222222222222,0.89,3.3971
-1.183333333333333,0.81,5.0232
-1.161111111111111,0.88,4.3631
-0.9333333333333332,0.88,5.184200000000001
0.0,0.76,4.4114
0.0944444444444453,0.81,10.5938
0.1777777777777779,0.83,12.042800000000002
1.183333333333335,0.75,5.1037
1.2055555555555566,0.75,8.0983
0.1777777777777779,0.83,9.3863
0.0500000000000019,0.82,11.0607
-1.0388888888888894,0.88,11.0607
-0.9833333333333332,0.89,9.8049
-1.083333333333333,0.88,21.2037
-1.083333333333333,0.88,16.7279
-1.4611111111111106,0.9,11.9462
-2.6333333333333324,0.88,10.8675
7.399999999999999,0.93,6.4722
5.483333333333332,0.84,10.1269
8.461111111111109,0.93,14.3612
8.461111111111109,0.93,11.1895
8.988888888888889,0.93,11.7691
9.522222222222222,0.89,11.382700000000002
10.050000000000002,0.93,12.8156
9.97777777777778,0.93,12.5741
10.072222222222225,0.93,12.558
11.183333333333334,0.86,14.586600000000002
12.088888888888889,0.82,18.8531
12.244444444444444,0.8,23.715300000000003
12.22222222222222,0.8,22.2985
12.194444444444446,0.81,21.4291
12.17222222222222,0.72,34.1642
11.183333333333334,0.7,25.1804
10.233333333333334,0.66,20.93
8.883333333333335,0.77,15.021300000000002
7.722222222222222,0.76,8.790600000000001
7.477777777777779,0.78,4.717300000000001
6.227777777777778,0.85,11.1895
5.666666666666668,0.85,11.0607
4.822222222222222,0.88,10.5938
5.555555555555555,0.82,17.001600000000003
5.044444444444443,0.82,17.114300000000004
0.3999999999999993,0.86,10.2235
4.511111111111109,0.85,11.1734
4.511111111111109,0.85,11.3344
4.444444444444445,0.86,7.406
3.911111111111111,0.89,11.3505
3.861111111111113,0.89,7.985600000000001
3.1333333333333337,0.95,11.27
5.022222222222222,0.86,13.9748
7.733333333333334,0.72,15.439900000000002
8.861111111111112,0.66,23.167900000000003
9.97777777777778,0.66,20.3343
9.933333333333334,0.59,20.2538
10.88888888888889,0.54,21.5257
9.927777777777775,0.58,20.1089
8.838888888888887,0.63,21.4935
7.977777777777778,0.66,18.5311
7.244444444444444,0.71,16.8084
5.116666666666667,0.82,13.894300000000005
5.222222222222221,0.71,16.6635
3.866666666666667,0.71,19.8352
3.2888888888888896,0.73,17.0982
2.2000000000000006,0.77,10.9319
0.6500000000000009,0.82,6.423900000000001
-0.4166666666666667,0.87,5.892600000000001
2.8777777777777778,0.91,8.5813
-0.6722222222222227,0.86,10.8997
-1.2277777777777783,0.85,3.2039
-1.6777777777777776,0.88,3.3971
-2.2666666666666657,0.96,3.0429
-2.244444444444444,0.88,1.7066
-2.066666666666666,0.89,2.0930000000000004
-0.0222222222222217,0.85,4.8139
2.127777777777777,0.79,12.2038
4.855555555555557,0.77,10.2235
7.03888888888889,0.66,9.7888
7.083333333333333,0.66,10.8836
7.711111111111112,0.69,12.5902
7.711111111111112,0.69,12.5419
7.222222222222222,0.73,11.0607
7.083333333333333,0.75,11.3183
6.061111111111109,0.86,5.119800000000001
6.061111111111109,0.77,5.0876
6.061111111111109,0.81,7.905100000000001
5.072222222222224,0.82,7.969500000000001
5.511111111111112,0.83,6.5205
5.511111111111112,0.83,14.4095
4.933333333333335,0.82,11.0607
3.338888888888888,0.85,11.382700000000002
5.222222222222221,0.79,19.6098
4.444444444444445,0.85,11.2217
4.422222222222223,0.82,24.9872
4.377777777777779,0.83,16.711800000000004
2.872222222222223,0.82,16.1
3.911111111111111,0.82,22.379
3.872222222222222,0.77,23.6509
4.977777777777778,0.76,26.6616
6.111111111111111,0.65,30.0265
6.227777777777778,0.64,32.4093
7.288888888888888,0.6,34.5667
7.822222222222221,0.53,29.7367
7.894444444444446,0.52,26.565
7.777777777777778,0.49,28.1428
7.733333333333334,0.5,23.3933
7.222222222222222,0.55,14.876400000000002
6.061111111111109,0.66,15.2145
6.083333333333335,0.7,15.1823
6.155555555555555,0.7,14.1358
6.183333333333335,0.65,13.363
6.111111111111111,0.66,17.259200000000003
6.177777777777776,0.69,17.1787
5.644444444444442,0.73,17.3558
5.622222222222221,0.76,17.0821
6.094444444444444,0.86,11.5759
5.050000000000002,0.83,14.441700000000004
5.050000000000002,0.86,17.2109
5.5777777777777775,0.87,17.5007
6.0888888888888895,0.8,14.4739
6.066666666666667,0.8,22.3468
7.011111111111109,0.76,20.2377
7.200000000000001,0.73,32.7152
8.866666666666667,0.67,35.8708
9.05,0.66,35.83860000000001
10.238888888888887,0.65,27.9657
10.0,0.59,33.42360000000001
10.1,0.6,26.6133
10.066666666666666,0.58,33.05330000000001
9.488888888888887,0.61,23.683100000000003
8.872222222222222,0.67,14.6671
7.755555555555556,0.73,8.935500000000001
7.200000000000001,0.74,7.1323
6.3611111111111125,0.8,15.3111
6.161111111111113,0.79,14.023100000000005
5.116666666666667,0.82,10.948
4.827777777777777,0.89,10.4811
4.561111111111112,0.89,6.262900000000001
4.61111111111111,0.89,6.5688
4.766666666666666,0.72,26.1464
5.583333333333332,0.89,11.0285
5.583333333333332,0.86,6.7298
5.761111111111109,0.86,7.212800000000001
6.094444444444444,0.79,9.66
5.050000000000002,0.86,9.8371
6.072222222222222,0.81,12.9283
6.161111111111113,0.79,16.1
7.200000000000001,0.73,20.5275
7.872222222222224,0.76,17.1787
8.794444444444444,0.72,19.8835
9.788888888888888,0.73,13.8621
9.983333333333333,0.72,6.7942
9.788888888888888,0.78,8.1788
7.711111111111112,0.89,8.3237
6.411111111111111,0.87,24.15
5.138888888888889,0.92,7.889000000000001
5.161111111111111,0.92,9.7083
6.061111111111109,0.88,19.4327
6.0888888888888895,0.85,28.59360000000001
5.533333333333334,0.82,31.4916
5.516666666666667,0.76,24.890600000000003
4.977777777777778,0.73,31.507700000000003
12.088888888888889,0.8,6.4561
11.072222222222225,0.86,3.1878
10.794444444444444,0.81,8.0983
11.466666666666669,0.84,3.5581
9.916666666666666,0.86,3.5581
9.288888888888888,0.87,6.8425
10.4,0.87,6.1502
8.894444444444442,0.89,4.6851
12.63888888888889,0.79,5.3452
15.91111111111111,0.68,5.0071
19.77777777777777,0.54,9.338
21.97222222222222,0.47,11.1734
22.24444444444445,0.44,12.1555
23.83888888888889,0.38,8.8872
23.75555555555556,0.37,9.2897
24.97777777777777,0.32,4.186000000000001
23.86111111111111,0.35,9.4024
22.927777777777774,0.37,9.7888
19.994444444444444,0.46,7.824600000000001
18.7,0.53,8.919400000000001
17.45555555555556,0.59,7.3094
16.849999999999998,0.6,7.5992
13.216666666666663,0.73,6.1502
13.383333333333336,0.74,6.7620000000000005
11.455555555555556,0.72,8.017800000000001
11.11111111111111,0.8,6.44
10.122222222222222,0.85,7.245
10.388888888888893,0.67,10.7709
9.855555555555558,0.68,10.8836
10.82777777777778,0.63,10.851400000000002
9.855555555555558,0.67,9.5956
9.9,0.67,9.7244
10.050000000000002,0.68,11.0446
11.038888888888888,0.62,11.0768
11.22777777777778,0.61,15.778000000000002
12.216666666666669,0.59,12.783400000000002
12.988888888888887,0.59,12.8156
13.011111111111113,0.58,14.2163
